fecha;hora;incidente;medio;vehiculo;patente;heridos;fallecidos;direccion;sector;lugar;posicion;imagen;descripcion;web
18/5/2025;17:30;choque;motocicleta;Zanella 110cc;A182PN;2;0;Colon y Rio Juramento;Zona Norte. Punta Alta.;esquina;-38.847378, -62.092944;20250518_motos.jpg;Choque entre motos.;https://elrosalenio.com.ar/noticias/18/05/2025/10044535/chocaron-dos-motos-en-colon-y-rio-juramento:-tres-personas-hospitalizadas
30/3/2025;03:30;incendio;camion;Mercedes-Benz 608;null;0;0;Alem 2550;Villa Mora - Villa Laura. Punta Alta.;calle;-38.872184, -62.053734;20250330_incendio.jpg;Incendio. Estacionado. Nocturno.;https://elrosalenio.com.ar/noticias/30/03/2025/10044248/dos-vehiculos-incendiados-en-los-fondos-de-calle-alem-al-2500
2/4/2025;08:00;incendio;automovil;Peugeot 206;null;0;0;Ruta Nacional 249, km 658;RN 249.;ruta;-38.820328, -61.947010;20250402_incendio.jpg;Incendio en marcha. En ruta.;https://elrosalenio.com.ar/noticias/02/04/2025/10044267/nuevo-incendio-total-de-un-automovil-en-la-ruta-249
25/4/2025;01:00;incidente;camion;Fiat Iveco;null;0;0;Corrientes 1950;Villa Mora - Villa Laura. Punta Alta.;calle;-38.883498, -62.050963;20250425_incidente.jpg;Camion municipal recolector residuos.;https://elrosalenio.com.ar/noticias/25/04/2025/10044399/un-camion-recolector-de-residuos-quedo-varado-en-una-calle-de-tierra
28/4/2025;00:30;incendio;automovil;Peugeot 504;null;0;0;Paso 150;Centro. Punta Alta.;calle;-38.884588, -62.076580;20250428_incendio.jpg;Incendio. Estacionado. Nocturno.;https://elrosalenio.com.ar/noticias/28/04/2025/10044414/se-incendio-un-automovil-en-calle-paso-al-100
19/5/2025;06:45;choque;automovil;Honda Fit;LCC697;0;0;Salta 262;Nueva Bahia Blanca. Punta Alta.;calle;-38.869365, -62.061781;20250519_honda.jpg;Choque contra vehiculo estacionado.;https://elrosalenio.com.ar/noticias/19/05/2025/10044542/buscan-localizar-al-conductor-de-un-auto-rojo-que-choco-a-otro-estacionado-y-huyo-en-salta-al-200
23/5/2025;16:30;choque;automovil;Citroen C4;IYD221;0;0;Murature 1082;Centro. Punta Alta.;calle;-38.872648, -62.076615;20250523_citroen.jpg;Choque contra vehiculo estacionado.;https://elrosalenio.com.ar/noticias/23/05/2025/10044570/conductor-de-moto-impacto-contra-el-lateral-de-un-auto-y-el-baul-de-otro-que-estaba-estacionado
29/4/2025;23:00;incendio;automovil;Chevrolet Corsa;null;0;0;Ruta Nacional 249, km 668;RN 249.;ruta;-38.874604, -62.015393;20250429_incendio.jpg;Incendio en marcha. En ruta.;https://elrosalenio.com.ar/noticias/29/04/2025/10044424/le-prestaron-el-auto-y-se-le-incendio
30/4/2025;21:30;choque;automovil;Fiat Duna;null;0;0;Saavedra y Jesus Maria;Ciudad Atlantida. Punta Alta.;esquina;-38.891791, -62.063231;20250430_fiat.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/30/04/2025/10044425/impacto-de-auto-y-moto
8/5/2025;12:00;choque;automovil;Chevrolet Corsa;null;0;0;Alem y Cordoba;Villa Mora - Villa Laura. Punta Alta.;esquina;-38.878236, -62.061411;20250508_choque.jpg;Choque con maquinaria vial municipal.;https://elrosalenio.com.ar/noticias/09/05/2025/10044480/denuncia-que-una-maquina-del-municipio-aplasto-su-auto
25/5/2025;14:00;choque;automovil;Peugeot 306;AYR770;0;0;Colon y Ciudad de Carmelo;Zona Norte. Punta Alta.;esquina;-38.860412, -62.089382;20250525_peug.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/25/05/2025/10044575/un-vehiculo-giro-a-la-izquierda-y-fue-impactado-por-otro-que-venia-de-frente
25/5/2025;14:00;choque;automovil;Volkswagen Polo;BFG332;0;0;Colon y Ciudad de Carmelo;Zona Norte. Punta Alta.;esquina;-38.860312, -62.089282;20250525_vw.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/25/05/2025/10044575/un-vehiculo-giro-a-la-izquierda-y-fue-impactado-por-otro-que-venia-de-frente
26/5/2025;03:15;choque;automovil;Volkswagen Fox;HCL833;0;0;Ruta Nacional 229, km 23.4;RN 229.;ruta;-38.842720, -62.094020;20250526_vw.jpg;Choque contra arbol.;https://elrosalenio.com.ar/noticias/26/05/2025/10044579/un-auto-que-salia-de-villa-del-mar,-paso-de-largo-y-choco-contra-alambrado-en-cruce-con-ruta-229
28/5/2025;17:45;choque;automovil;Ford Eco Sport;FKD346;0;0;Colon y Urquiza;Centro. Punta Alta.;esquina;-38.883810, -62.082818;20250528_fes.jpg;Choque entre vehiculo y moto. Fracturas.;https://elrosalenio.com.ar/noticias/28/05/2025/10044596/intento-evadir-control,-provoco-accidente-y-termino-con-fractura-expuesta-de-una-pierna
28/5/2025;17:45;choque;motocicleta;Yamaha FZ;487KFZ;1;0;Colon y Urquiza;Centro. Punta Alta.;esquina;-38.883860, -62.082868;20250528_yam.jpg;Choque entre vehiculo y moto. Fracturas.;https://elrosalenio.com.ar/noticias/28/05/2025/10044596/intento-evadir-control,-provoco-accidente-y-termino-con-fractura-expuesta-de-una-pierna
29/5/2025;12:10;choque;automovil;Ford Taunus;RFP738;0;0;25 de Mayo y San Martin;Centro. Punta Alta.;esquina;-38.875699, -62.080579;20250529_taunus.jpg;Choque entre vehiculo y moto. Reparto.;https://elrosalenio.com.ar/noticias/29/05/2025/10044602/chocaron-una-moto-de-delivery-y-un-ford-taunus-en-san-martin-y-25-de-mayo
29/5/2025;12:10;choque;motocicleta;Honda;A109TDJ;1;0;25 de Mayo y San Martin;Centro. Punta Alta.;esquina;-38.875599, -62.080479;20250529_Honda.jpg;Choque entre vehiculo y moto. Reparto.;https://elrosalenio.com.ar/noticias/29/05/2025/10044602/chocaron-una-moto-de-delivery-y-un-ford-taunus-en-san-martin-y-25-de-mayo
30/5/2025;11:00;choque;automovil;Peugeot 504;AXT850;0;0;Estomba y 12 de Octubre;Ciudad Atlantida. Punta Alta.;esquina;-38.889302, -62.062230;20250530_peug.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/30/05/2025/10044608/un-motociclista-fue-hospitalizado-tras-chocar-con-un-auto-en-diagonal-sarmiento
30/5/2025;11:00;choque;motocicleta;Zanella 110cc;887HPR;1;0;Estomba y 12 de Octubre;Ciudad Atlantida. Punta Alta.;esquina;-38.889352, -62.062280;20250530_zanella.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/30/05/2025/10044608/un-motociclista-fue-hospitalizado-tras-chocar-con-un-auto-en-diagonal-sarmiento
30/5/2025;10:00;choque;automovil;Ford Fiesta;IQZ022;0;0;Uriburu y Pellegrini;Centro. Punta Alta.;esquina;-38.874658, -62.066744;20250530_ff.jpg;Choque contra ciclista. ;https://elrosalenio.com.ar/noticias/30/05/2025/10044604/un-ciclista-herido-al-chocar-con-un-automovil
13/5/2025;21:00;choque;automovil;Renault Megane;null;0;0;Ushuaia y Mercedes Linar;Zona Norte. Punta Alta.;esquina;-38.862498, -62.079688;20250513_megane.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/13/05/2025/10044508/hospitalizaron-a-un-joven-tras-chocar-en-moto-contra-un-auto-estacionado
3/6/2025;12:50;choque;automovil;Toyota Hilux;AC920VT;0;0;Murature y Urquiza;Centro. Punta Alta.;esquina;-38.882389, -62.073737;20250603_choque.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/03/06/2025/10044631/chocaron-una-moto-y-una-camioneta-en-la-esquina-de-murature-y-urquiza
3/6/2025;12:50;choque;motocicleta;Bajaj Rouser;A217AAC;1;0;Murature y Urquiza;Centro. Punta Alta.;esquina;-38.882339, -62.073787;20250603_choque.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/03/06/2025/10044631/chocaron-una-moto-y-una-camioneta-en-la-esquina-de-murature-y-urquiza
7/6/2025;09:00;choque;automovil;Volkswagen Nivus;SCZ3569;1;0;Ruta Nacional 229, km 23.5;RN 229.;ruta;-38.842915, -62.094072;20250607_choque.jpg;Choque contra arbol.;https://elrosalenio.com.ar/noticias/07/06/2025/10044649/perdio-control-del-auto,-se-cruzo-de-carril,-e-impacto-contra-un-arbol
8/6/2025;17:00;choque;automovil;Chevrolet Onix;AN162SR;0;0;Avellaneda 550;Centro. Punta Alta.;calle;-38.878556, -62.070355;20250608_Choque.jpg;Choque contra vehiculo estacionado.;https://elrosalenio.com.ar/noticias/08/06/2025/10044651/choque-y-vuelco-en-avellaneda-al-500:-un-hombre-fue-hospitalizado
8/6/2025;17:00;choque;automovil;Chevrolet Prisma;AD128KO;0;0;Avellaneda 550;Centro. Punta Alta.;calle;-38.878656, -62.070455;20250608_Choque.jpg;Choque contra vehiculo estacionado.;https://elrosalenio.com.ar/noticias/08/06/2025/10044651/choque-y-vuelco-en-avellaneda-al-500:-un-hombre-fue-hospitalizado
8/6/2025;17:00;choque;automovil;Citroen Xsara;DPY460;0;0;Avellaneda 550;Centro. Punta Alta.;calle;-38.878456, -62.070255;20250608_Choque.jpg;Choque contra vehiculo estacionado.;https://elrosalenio.com.ar/noticias/08/06/2025/10044651/choque-y-vuelco-en-avellaneda-al-500:-un-hombre-fue-hospitalizado
9/6/2025;07:50;choque;motocicleta;Honda;A097URZ;2;0;Mitre y Paso;Centro. Punta Alta.;esquina;-38.879056, -62.078073;20250609_moto.jpg;Choque contra peaton.;https://elrosalenio.com.ar/noticias/09/06/2025/10044655/una-moto-embistio-a-una-menor,-cuando-llegaba-a-la-escuela
9/6/2025;07:30;choque;automovil;Ford Orion;BRU925;0;0;Pellegrini y Roca;Centro. Punta Alta.;esquina;-38.877127, -62.081566;20250609_ford.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/09/06/2025/10044652/chocaron-una-moto-y-un-auto-en-la-esquina-de-roca-y-pellegrini
9/6/2025;07:30;choque;motocicleta;Keller Crono;A194TGV;1;0;Pellegrini y Roca;Centro. Punta Alta.;esquina;-38.877227, -62.081466;20250609_keller.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/09/06/2025/10044652/chocaron-una-moto-y-un-auto-en-la-esquina-de-roca-y-pellegrini
14/5/2025;05:00;choque;automovil;Peugeot Partner;null;0;0;Ruta Nacional 3, km 672;Bahia Blanca.;ruta;-38.769415, -62.148864;20250514_choque.jpg;Choque contra obstaculo. Animales en ruta.;https://elrosalenio.com.ar/noticias/14/05/2025/10044510/se-dirigian-a-nuestra-ciudad-por-la-ruta-3,-chocaron-un-caballo-y-terminaron-volcando
20/6/2025;22:00;vuelco;automovil;Fiat Uno;KQA344;0;1;Ruta Nacional 3, km 672;Bahia Blanca.;ruta;-38.769052, -62.149514;20250620_vuelco.jpg;Vuelco en ruta. Un fallecido.;https://elrosalenio.com.ar/noticias/20/06/2025/10044712/violento-robo-en-nuestra-ciudad-y-tragico-desenlace-en-la-fuga:-un-fallecido
30/6/2025;19:00;choque;automovil;Volkswagen Amarok;AE071WA;0;0;Ruta Nacional 3, km 645;RN 3.;ruta;-38.767792, -61.841726;20250630_choque.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/30/06/2025/10044759/motociclista-herido-en-un-accidente-en-ruta-3,-en-cercanias-a-bajo-hondo
19/5/2025;20:00;choque;automovil;Chevrolet Aveo;null;0;0;Ruta Nacional 229, km 23.4;RN 229.;ruta;-38.842869, -62.094418;20250519_choque.jpg;Choque en cadena;https://elrosalenio.com.ar/noticias/19/05/2025/10044541/otro-accidente-en-ruta-229:-choque-en-cadena-de-4-vehiculos-en-ingreso-a-villa-del-mar
30/6/2025;15:15;choque;automovil;Ford Fiesta;AB038MS;0;0;Alem y Tucuman;Ciudad Atlantida. Punta Alta.;esquina;-38.880802, -62.064577;20250630_fiesta.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/30/06/2025/10044763/un-accidente-de-transito-se-registro-en-la-tarde-de-hoy
19/5/2025;20:00;choque;automovil;Chevrolet Onix;null;0;0;Ruta Nacional 229, km 23.4;RN 229.;ruta;-38.842769, -62.094318;20250519_choque.jpg;Choque en cadena;https://elrosalenio.com.ar/noticias/19/05/2025/10044541/otro-accidente-en-ruta-229:-choque-en-cadena-de-4-vehiculos-en-ingreso-a-villa-del-mar
30/6/2025;14:30;choque;automovil;Volkswagen Suran;FRU254;0;0;Mitre y Pueyrredon;Centro. Punta Alta.;esquina;-38.877579, -62.068983;20250630_vw.jpg;Choque contra ciclista.;https://elrosalenio.com.ar/noticias/30/06/2025/10044764/una-ciclista-fue-trasladada-al-hospital-luego-de-protagonizar-un-accidente-de-transito
19/5/2025;20:00;choque;automovil;Chevrolet Spin;null;0;0;Ruta Nacional 229, km 23.4;RN 229.;ruta;-38.842669, -62.094218;20250519_choque.jpg;Choque en cadena;https://elrosalenio.com.ar/noticias/19/05/2025/10044541/otro-accidente-en-ruta-229:-choque-en-cadena-de-4-vehiculos-en-ingreso-a-villa-del-mar
3/7/2025;18:00;incendio;automovil;Ford Escort;RAT509;0;0;Hipolito Irigoyen y Mar del Plata;Villa Mora - Villa Laura. Punta Alta.;esquina;-38.877179, -62.051741;20250703_incen.jpg;Incendio en marcha. En ciudad.;https://elrosalenio.com.ar/noticias/03/07/2025/10044782/importantes-danos-por-incendio-en-un-vehiculo
19/5/2025;20:00;choque;automovil;Citroen C4;null;0;0;Ruta Nacional 229, km 23.4;RN 229.;ruta;-38.842569, -62.094118;20250519_choque.jpg;Choque en cadena;https://elrosalenio.com.ar/noticias/19/05/2025/10044541/otro-accidente-en-ruta-229:-choque-en-cadena-de-4-vehiculos-en-ingreso-a-villa-del-mar
23/5/2025;16:30;choque;automovil;Peugeot Partner;null;0;0;Murature 1082;Centro. Punta Alta.;calle;-38.872548, -62.076515;20250523_partn.jpg;Choque contra vehiculo estacionado.;https://elrosalenio.com.ar/noticias/23/05/2025/10044570/conductor-de-moto-impacto-contra-el-lateral-de-un-auto-y-el-baul-de-otro-que-estaba-estacionado
15/7/2025;18:00;choque;automovil;Peugeot 208;AA481RS;0;0;Jose Ingenieros y Cordoba;Villa Mora - Villa Laura. Punta Alta.;esquina;-38.880638, -62.058157;20250715_choque.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/15/07/2025/10044836/chocaron-en-una-esquina-y-uno-de-los-autos-impacto-contra-una-casa
15/7/2025;18:00;choque;automovil;Peugeot Partner;MZI657;3;0;Jose Ingenieros y Cordoba;Villa Mora - Villa Laura. Punta Alta.;esquina;-38.880688, -62.058107;20250715_choque.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/15/07/2025/10044836/chocaron-en-una-esquina-y-uno-de-los-autos-impacto-contra-una-casa
17/7/2025;16:00;choque;automovil;Fiat Siena;AA051YG;0;0;Murature y Rosales;Centro. Punta Alta.;esquina;-38.883568, -62.073392;20250717_siena.jpg;Choque entre vehiculo y moto. Remis.;https://elrosalenio.com.ar/noticias/17/07/2025/10044849/un-hombre-y-su-hijo-menor-de-edad,-asistidos-en-el-hospital-tras-un-choque
17/7/2025;16:00;choque;motocicleta;Enduro;A223VVE;2;0;Murature y Rosales;Centro. Punta Alta.;esquina;-38.883518, -62.073342;20250717_moto.jpg;Choque entre vehiculo y moto. Remis.;https://elrosalenio.com.ar/noticias/17/07/2025/10044849/un-hombre-y-su-hijo-menor-de-edad,-asistidos-en-el-hospital-tras-un-choque
19/7/2025;19:30;choque;automovil;Citroen C4;AB538JS;0;0;17 de Agosto 750;Centro. Punta Alta.;calle;-38.874591, -62.062310;20250719_cit.jpg;Choque entre vehiculo y moto. Choque contra vehiculo estacionado.;https://elrosalenio.com.ar/noticias/19/07/2025/10044855/ex-pareja-le-robo-el-celular,-ella-lo-persiguio-en-su-auto-y-todo-termino-en-un-accidente
19/7/2025;19:30;choque;automovil;Ford Fiesta;OMW766;0;0;17 de Agosto 750;Centro. Punta Alta.;calle;-38.874691, -62.062410;20250719_ford.jpg;Choque entre vehiculo y moto. Choque contra vehiculo estacionado.;https://elrosalenio.com.ar/noticias/19/07/2025/10044855/ex-pareja-le-robo-el-celular,-ella-lo-persiguio-en-su-auto-y-todo-termino-en-un-accidente
19/7/2025;19:30;choque;motocicleta;Honda Wave;303HLT;1;0;17 de Agosto 750;Centro. Punta Alta.;calle;-38.874791, -62.062510;20250719_honda.jpg;Choque entre vehiculo y moto. Choque contra vehiculo estacionado.;https://elrosalenio.com.ar/noticias/19/07/2025/10044855/ex-pareja-le-robo-el-celular,-ella-lo-persiguio-en-su-auto-y-todo-termino-en-un-accidente
22/7/2025;11:00;secuestro;automovil;Volkswagen Gol;ECP316;0;0;Bramuglia 50;Zona Norte. Punta Alta.;calle;-38.864863, -62.073603;20250722_secu.jpg;Secuestro de automovil. Robo.;https://elrosalenio.com.ar/noticias/22/07/2025/10044865/encontraron-en-barrio-luiggi-un-auto-que-tenia-pedido-de-secuestro-por-robo
23/7/2025;18:00;choque;omnibus;Ford Transito;AF402JT;10;0;Ruta Nacional 229, Km 19.9;RN 229.;ruta;-38.807651, -62.108205;20250723_combi.jpg;Choque en ruta. Descarrila. Choca el guardarail. Via 51.;https://elrosalenio.com.ar/noticias/23/07/2025/10044876/una-combi-que-transportaba-obreros-del-puerto-choco-guardarrail-y-columna-frente-a-villa-arias
23/7/2025;13:30;choque;automovil;Renault Duster;AD456NG;2;0;Colon y Rio Juramento;Zona Norte. Punta Alta.;esquina;-38.847380, -62.092978;20250723_duster.jpg;Choque entre omnibus y vehiculo. Linea 319.;https://elrosalenio.com.ar/noticias/23/07/2025/10044875/chocaron-un-auto-y-un-colectivo-de-la-linea-319-en-colon-y-rio-juramento
23/7/2025;13:30;choque;omnibus;Mercedes-Benz OF 1722;LMG378;0;0;Colon y Rio Juramento;Zona Norte. Punta Alta.;esquina;-38.847280, -62.092878;20250723_mbenz.jpg;Choque entre omnibus y vehiculo. Linea 319.;https://elrosalenio.com.ar/noticias/23/07/2025/10044875/chocaron-un-auto-y-un-colectivo-de-la-linea-319-en-colon-y-rio-juramento
23/5/2025;16:30;choque;motocicleta;Yamaha;null;1;0;Murature 1082;Centro. Punta Alta.;calle;-38.872448, -62.076415;20250523_moto.jpg;Choque contra vehiculo estacionado.;https://elrosalenio.com.ar/noticias/23/05/2025/10044570/conductor-de-moto-impacto-contra-el-lateral-de-un-auto-y-el-baul-de-otro-que-estaba-estacionado
31/7/2025;10:00;secuestro;motocicleta;Corven Energy 110cc;A010ZRN;0;0;Buchardo 1750;Zona Norte. Punta Alta.;calle;-38.865055, -62.075376;20250731_sec.jpg;Secuestro de moto. Robo.;https://elrosalenio.com.ar/noticias/31/07/2025/10044908/recuperan-una-moto-robada-y-aprehenden-a-un-joven-por-agredir-a-su-madre
2/8/2025;05:30;detencion;automovil;Peugeot 208;OIU171;0;0;Bernardo de Irigoyen y 25 de Mayo;Centro. Punta Alta.;esquina;-38.881744, -62.078854;20250802_det.jpg;Detenido. Vehiculo robado. Robo.;https://elrosalenio.com.ar/noticias/02/08/2025/10044915/llevaban-en-el-auto-un-arma-lista-para-disparar.-quedaron-aprehendidos
23/5/2025;07:20;incendio;automovil;Automovil;null;0;0;Murature 555;Centro. Punta Alta.;calle;-38.879208, -62.074578;20250523_incendio.jpg;Incendio. Estacionado. Municipalidad.;https://elrosalenio.com.ar/noticias/23/05/2025/10044565/principio-de-incendio-en-vehiculo-del-parque-automotor-municipal
14/6/2025;12:05;secuestro;motocicleta;Cerro Router 250;null;0;0;Triunvirato 750;Ciudad Atlantida. Punta Alta.;calle;-38.895675, -62.061331;20250614_moto.jpg;Secuestro de moto. Robo.;https://elrosalenio.com.ar/noticias/14/06/2025/10044686/hallazgo-de-moto-robada-en-un-descampado
30/6/2025;19:00;choque;motocicleta;Motocicleta;null;1;0;Ruta Nacional 3, km 645;RN 3.;ruta;-38.767892, -61.841826;20250630_choque.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/30/06/2025/10044759/motociclista-herido-en-un-accidente-en-ruta-3,-en-cercanias-a-bajo-hondo
30/6/2025;15:15;choque;motocicleta;Corven;null;1;0;Alem y Tucuman;Ciudad Atlantida. Punta Alta.;esquina;-38.880852, -62.064527;20250630_corven.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/30/06/2025/10044763/un-accidente-de-transito-se-registro-en-la-tarde-de-hoy
10/8/2025;12:10;choque;automovil;Ford Ranger;HCV151;1;0;Ruta Nacional 229, km 19;RN 229.;ruta;-38.802468, -62.109397;20250810_ranger.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/10/08/2025/10044953/cuatro-vehiculos-chocaron-en-cadena-en-ruta-229
10/8/2025;12:10;choque;automovil;Renault Kangoo;LCC844;0;0;Ruta Nacional 229, km 19;RN 229.;ruta;-38.802368, -62.109297;20250810_kangoo.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/10/08/2025/10044953/cuatro-vehiculos-chocaron-en-cadena-en-ruta-229
10/8/2025;12:10;choque;automovil;Renault Sandero;HAG457;0;0;Ruta Nacional 229, km 19;RN 229.;ruta;-38.802668, -62.109597;20250810_sandero.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/10/08/2025/10044953/cuatro-vehiculos-chocaron-en-cadena-en-ruta-229
10/8/2025;12:10;choque;automovil;Volkswagen Polo;AD181OF;0;0;Ruta Nacional 229, km 19;RN 229.;ruta;-38.802568, -62.109497;20250810_polo.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/10/08/2025/10044953/cuatro-vehiculos-chocaron-en-cadena-en-ruta-229
12/7/2025;21:30;choque;automovil;Ford Focus;null;0;0;Brown y Urquiza;Centro. Punta Alta.;esquina;-38.882646, -62.075172;20250712_choque.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/12/07/2025/10044823/accidente-en-el-centro:-una-motociclista-fue-trasladada-al-hospital
12/7/2025;21:30;choque;motocicleta;Brava 110cc;null;1;0;Brown y Urquiza;Centro. Punta Alta.;esquina;-38.882696, -62.075122;20250712_choque.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/12/07/2025/10044823/accidente-en-el-centro:-una-motociclista-fue-trasladada-al-hospital
11/8/2025;19:00;detencion;motocicleta;Yamaha;497IAA;0;0;9 de Julio y Buchardo;Centro. Punta Alta.;esquina;-38.872931, -62.073240;20250811_moto.jpg;Detenido. Sin documentacion. Ataque a Policia. Puesto Control.;https://elrosalenio.com.ar/noticias/11/08/2025/10044960/encontraron-tirada-en-el-parque-san-martin-una-bicicleta-denunciada-como-robada
31/7/2025;21:00;incendio;motocicleta;Cerro 150cc;null;0;0;Buenos Aires 50;Nueva Bahia Blanca. Punta Alta.;calle;-38.874229, -62.059875;20250731_incend.jpg;Incendio en marcha. En ciudad.;https://elrosalenio.com.ar/noticias/31/07/2025/10044903/se-le-prendio-fuego-la-moto-a-los-20-minutos-de-comprarla
4/8/2025;20:00;choque;automovil;Fiat Toro;null;0;0;Ruta Nacional 3, km 645;RN 3.;ruta;-38.767403, -61.839580;20250804_fiat.jpg;Choque entre auto y camion.;https://elrosalenio.com.ar/noticias/04/08/2025/10044919/otro-fuerte-choque-en-el-cruce-de-ruta-3-y-ruta-3-vieja,-esta-vez-sin-heridos
4/8/2025;20:00;choque;camion;Scania;null;0;0;Ruta Nacional 3, km 645;RN 3.;ruta;-38.767303, -61.839480;20250804_scania.jpg;Choque entre auto y camion.;https://elrosalenio.com.ar/noticias/04/08/2025/10044919/otro-fuerte-choque-en-el-cruce-de-ruta-3-y-ruta-3-vieja,-esta-vez-sin-heridos
16/8/2025;19:00;choque;automovil;Fiat Palio;GIV236;0;0;Luiggi y Buchardo;Centro. Punta Alta.;esquina;-38.876835, -62.072218;20250816_palio.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/16/08/2025/10044993/joven-motociclista-hospitalizado-tras-accidente
16/8/2025;19:00;choque;motocicleta;Mondial 110cc;A145NBY;1;0;Luiggi y Buchardo;Centro. Punta Alta.;esquina;-38.876735, -62.072118;20250816_mondial.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/16/08/2025/10044993/joven-motociclista-hospitalizado-tras-accidente
16/8/2025;05:30;vuelco;motocicleta;Yamaha XTZ;427LDK;1;0;Colon 333;Centro. Punta Alta.;calle;-38.883343, -62.083053;20250816_moto.jpg;Vuelco en ciudad.;https://elrosalenio.com.ar/noticias/16/08/2025/10044990/mujer-sufrio-un-accidente-con-su-moto-en-calle-colon
17/8/2025;20:10;secuestro;motocicleta;Zanella 110cc;A172CIQ;0;0;Pasaje Maria Montero;Centro. Punta Alta.;calle;-38.872410, -62.071909;20250817_secuestro.jpg;Secuestro de moto. Robo.;https://elrosalenio.com.ar/noticias/17/08/2025/10044996/hallan-una-moto-robada-en-el-parque-san-martin
7/8/2025;19:15;choque;motocicleta;Suzuki;null;0;0;Bernardo de Irigoyen y 25 de Mayo;Centro. Punta Alta.;esquina;-38.881766, -62.078910;20250807_choque.jpg;Choque contra peaton.;https://elrosalenio.com.ar/noticias/07/08/2025/10044943/una-mujer-fue-embestida-por-una-moto-en-el-centro-y-debio-ser-hospitalizada
7/8/2025;16:40;incidente;automovil;Renault Twingo;null;0;0;Tucuman 650;Ciudad Atlantida. Punta Alta.;calle;-38.886129, -62.057547;20250807_incidente.jpg;Agresion. Hombre ataca y abolla vehículo de su ex pareja.;https://elrosalenio.com.ar/noticias/07/08/2025/10044944/discutio-con-su-ex-pareja,-le-abollo-el-auto-y-termino-aprehendido
11/8/2025;16:00;choque;automovil;Isuzu;null;0;0;Jujuy y La Paz;Nueva Bahia Blanca. Punta Alta.;esquina;-38.866971, -62.070107;20250811_choque.jpg;Choque entre vehiculo y moto. Fracturas.;https://elrosalenio.com.ar/noticias/11/08/2025/10044962/motociclista-hospitalizado-con-fracturas-tras-chocar-contra-una-camioneta
25/8/2025;09:30;choque;motocicleta;Aprilla RSV4 1000cc;A105WRF;0;1;Humberto Primo y 12 de Mayo;Zona Norte. Punta Alta.;esquina;-38.868060, -62.085578;20250825_moto.jpg;Choque contra propiedad. Un fallecido.;https://elrosalenio.com.ar/noticias/25/08/2025/10045042/motociclista-fallecio-en-el-acto-tras-chocar-contra-el-paredon-del-cementerio
25/8/2025;00:30;choque;motocicleta;Bajaj Rouser;A155PVL;1;0;Avellaneda y San Martin;Centro. Punta Alta.;esquina;-38.874295, -62.071437;20250825_choque.jpg;Choque entre motos.;https://elrosalenio.com.ar/noticias/25/08/2025/10045040/chocaron-dos-motos-en-el-boulevard-avellaneda,-ambos-conductores-heridos
25/8/2025;00:30;choque;motocicleta;Yamaha YBR;284ICT;1;0;Avellaneda y San Martin;Centro. Punta Alta.;esquina;-38.874195, -62.071537;20250825_choque.jpg;Choque entre motos.;https://elrosalenio.com.ar/noticias/25/08/2025/10045040/chocaron-dos-motos-en-el-boulevard-avellaneda,-ambos-conductores-heridos
11/8/2025;16:00;choque;motocicleta;Motocicleta;null;1;0;Jujuy y La Paz;Nueva Bahia Blanca. Punta Alta.;esquina;-38.866871, -62.070207;20250811_choque.jpg;Choque entre vehiculo y moto. Fracturas.;https://elrosalenio.com.ar/noticias/11/08/2025/10044962/motociclista-hospitalizado-con-fracturas-tras-chocar-contra-una-camioneta
26/8/2025;11:45;secuestro;automovil;Volkswagen Gol;LPN472;0;0;Ruta Nacional 229, Km 19.8;RN 229.;ruta;-38.806361, -62.108584;20250826_secuestro.jpg;Secuestro de automovil. Robo.;https://elrosalenio.com.ar/noticias/26/08/2025/10045051/secuestran-en-punta-alta-un-auto-robado-en-lanus
